Date,Open,High,Low,Close,Adj Close,Volume
2011-11-01,64.8499984741211,66.83999633789062,64.5,65.68000030517578,52.80522537231445,1464100
2011-11-02,67.2300033569336,69.27999877929688,67.04000091552734,69.12999725341797,55.578941345214844,1015100
2011-11-03,70.1500015258789,71.86000061035156,68.23999786376953,71.5199966430664,57.50043869018555,1374500
2011-11-04,70.6500015258789,71.27999877929688,69.44999694824219,69.9800033569336,56.26232147216797,1331700
2011-11-07,69.69999694824219,70.69000244140625,67.7699966430664,69.80999755859375,56.12562942504883,1328100
2011-11-08,75.51000213623047,76.48999786376953,73.83999633789062,74.33000183105469,59.75960159301758,3533600
2011-11-09,72.06999969482422,72.94999694824219,69.83999633789062,70.33999633789062,56.8769645690918,1493200
2011-11-10,71.4800033569336,73.68000030517578,71.4800033569336,72.16000366210938,58.3486213684082,1277700
2011-11-11,73.41999816894531,75.56999969482422,73.3499984741211,74.62999725341797,60.34585189819336,1260300
2011-11-14,74.27999877929688,75.0,73.0199966430664,73.58999633789062,59.504913330078125,940500
2011-11-15,72.8499984741211,74.88999938964844,72.7699966430664,74.37000274658203,60.13561248779297,1059300
2011-11-16,73.2699966430664,73.87000274658203,72.05000305175781,72.23999786376953,58.4133186340332,1029100
2011-11-17,72.25,72.5199966430664,69.87999725341797,70.48999786376953,56.99824523925781,847700
2011-11-18,71.16000366210938,72.02999877929688,70.44999694824219,71.25,57.61279296875,919200
2011-11-21,69.62999725341797,69.79000091552734,67.93000030517578,68.87000274658203,55.688316345214844,1013100
2011-11-22,68.75,70.02999877929688,68.55000305175781,69.19000244140625,55.94707489013672,980600
2011-11-23,68.08000183105469,68.23999786376953,67.12000274658203,67.16999816894531,54.31368637084961,1065200
2011-11-25,66.91000366210938,67.79000091552734,66.63999938964844,66.91000366210938,54.10346984863281,480100
2011-11-28,69.75,71.37999725341797,69.52999877929688,71.04000091552734,57.44297409057617,939700
2011-11-29,71.61000061035156,72.36000061035156,70.48999786376953,70.93000030517578,57.354026794433594,708400
2011-11-30,74.08000183105469,76.16000366210938,73.94999694824219,75.02999877929688,60.669315338134766,1819700
2011-12-01,74.76000213623047,75.08000183105469,74.01000213623047,74.13999938964844,59.94963836669922,1155000
2011-12-02,74.83000183105469,75.0,73.75,74.62000274658203,60.33776092529297,1946400
2011-12-05,75.91000366210938,76.2699966430664,75.23999786376953,76.13999938964844,61.56687545776367,1890600
2011-12-06,76.22000122070312,77.80999755859375,75.94999694824219,77.2699966430664,62.480552673339844,1728500
2011-12-07,76.2300033569336,78.01000213623047,76.0199966430664,77.4800033569336,62.650360107421875,1707000
2011-12-08,76.62999725341797,77.20999908447266,75.6500015258789,76.08000183105469,61.51832962036133,1729900
2011-12-09,76.33000183105469,77.7300033569336,76.18000030517578,77.47000122070312,62.642295837402344,1104600
2011-12-12,76.44999694824219,76.91999816894531,74.66000366210938,75.4800033569336,61.033180236816406,1284300
2011-12-13,75.83999633789062,77.25,74.94999694824219,75.45999908447266,61.01701354980469,1475000
2011-12-14,74.8499984741211,75.04000091552734,71.7300033569336,72.0999984741211,58.30009841918945,1466700
2011-12-15,73.56999969482422,73.56999969482422,71.5,72.04000091552734,58.25156021118164,1116900
2011-12-16,72.94999694824219,74.38999938964844,71.58999633789062,71.8499984741211,58.09794616699219,1616300
2011-12-19,72.4000015258789,73.80999755859375,71.77999877929688,72.08999633789062,58.29200744628906,1174800
2011-12-20,73.87999725341797,75.44999694824219,73.75,74.80999755859375,60.491416931152344,965700
2011-12-21,74.76000213623047,75.08999633789062,72.19999694824219,72.44999694824219,58.58311462402344,1830500
2011-12-22,72.72000122070312,74.61000061035156,72.58000183105469,74.0999984741211,59.917301177978516,882200
2011-12-23,74.4800033569336,74.4800033569336,73.66000366210938,74.16999816894531,59.97391891479492,560200
2011-12-27,74.18000030517578,74.73999786376953,73.43000030517578,74.33999633789062,60.11135482788086,409800
2011-12-28,74.41999816894531,74.55000305175781,71.91999816894531,72.04000091552734,58.25156021118164,783800
2011-12-29,72.0999984741211,73.54000091552734,71.9000015258789,73.44000244140625,59.383609771728516,729800
2011-12-30,73.37000274658203,74.0,73.22000122070312,73.37000274658203,59.32701873779297,481900
2012-01-03,75.20999908447266,77.47000122070312,75.19000244140625,75.66000366210938,61.17873001098633,1212800
2012-01-04,75.41000366210938,77.0,74.93000030517578,76.33999633789062,61.72856140136719,886000
2012-01-05,75.5,76.27999877929688,73.86000061035156,75.79000091552734,61.283851623535156,926200
2012-01-06,75.63999938964844,75.68000030517578,72.20999908447266,72.37999725341797,58.52650833129883,1865200
2012-01-09,72.76000213623047,73.45999908447266,72.2699966430664,73.13999938964844,59.14105224609375,1200900
2012-01-10,74.23999786376953,75.23999786376953,73.88999938964844,74.86000061035156,60.53184509277344,1608800
2012-01-11,76.55000305175781,78.27999877929688,76.37999725341797,77.9800033569336,63.05470275878906,2613100
2012-01-12,78.36000061035156,79.69999694824219,77.95999908447266,79.61000061035156,64.37267303466797,1588400
2012-01-13,78.48999786376953,80.1500015258789,78.1500015258789,79.62999725341797,64.38884735107422,1559500
2012-01-17,80.4800033569336,81.1500015258789,79.87999725341797,80.06999969482422,64.74463653564453,1375000
2012-01-18,80.12000274658203,82.06999969482422,79.81999969482422,81.91999816894531,66.24053955078125,1347000
2012-01-19,82.41000366210938,82.6500015258789,81.62999725341797,81.75,66.10309600830078,1174100
2012-01-20,81.18000030517578,81.69999694824219,80.12000274658203,80.98999786376953,65.48857116699219,1097400
2012-01-23,81.13999938964844,82.05999755859375,80.58999633789062,81.05000305175781,65.5370864868164,814000
