Date,Open,High,Low,Close,Adj Close,Volume
2011-11-01,29.940000534057617,30.979999542236328,29.100000381469727,30.219999313354492,28.044147491455078,2421300
2011-11-02,30.969999313354492,31.950000762939453,30.479999542236328,30.889999389648438,28.665903091430664,1429700
2011-11-03,29.709999084472656,31.299999237060547,29.059999465942383,31.190000534057617,28.944307327270508,1889300
2011-11-04,30.760000228881836,31.170000076293945,29.969999313354492,30.600000381469727,28.396793365478516,1144200
2011-11-07,30.59000015258789,31.020000457763672,29.59000015258789,30.309999465942383,28.12766456604004,1463200
2011-11-08,30.649999618530273,31.469999313354492,30.25,31.350000381469727,29.092784881591797,1266400
2011-11-09,30.110000610351562,30.299999237060547,28.809999465942383,29.049999237060547,26.958385467529297,2250300
2011-11-10,30.0,30.299999237060547,29.25,29.790000915527344,27.645109176635742,1573100
2011-11-11,30.260000228881836,30.940000534057617,30.15999984741211,30.510000228881836,28.313270568847656,1124400
2011-11-14,30.209999084472656,30.93000030517578,30.170000076293945,30.559999465942383,28.35966682434082,1358900
2011-11-15,30.350000381469727,32.4900016784668,30.350000381469727,32.22999954223633,29.9094295501709,2238600
2011-11-16,31.760000228881836,32.369998931884766,31.43000030517578,31.549999237060547,29.278392791748047,1474400
2011-11-17,31.649999618530273,32.75,30.969999313354492,31.200000762939453,28.95358657836914,2377900
2011-11-18,31.5,32.439998626708984,31.239999771118164,32.18000030517578,29.86302375793457,1907900
2011-11-21,31.31999969482422,31.8700008392334,30.959999084472656,31.440000534057617,29.185382843017578,1791800
2011-11-22,31.5,31.979999542236328,30.790000915527344,30.90999984741211,28.693384170532227,1143400
2011-11-23,30.479999542236328,30.6200008392334,29.90999984741211,29.989999771118164,27.839357376098633,1266000
2011-11-25,29.81999969482422,30.40999984741211,29.350000381469727,29.420000076293945,27.31022834777832,488500
2011-11-28,30.43000030517578,30.75,29.59000015258789,29.8700008392334,27.727968215942383,1172000
2011-11-29,29.979999542236328,30.950000762939453,29.84000015258789,30.489999771118164,28.303510665893555,1038100
2011-11-30,30.719999313354492,32.4900016784668,30.139999389648438,32.439998626708984,30.113662719726562,2717200
2011-12-01,32.279998779296875,33.040000915527344,32.04999923706055,32.279998779296875,29.965139389038086,1585000
2011-12-02,32.779998779296875,34.11000061035156,32.58000183105469,32.65999984741211,30.317886352539062,1387800
2011-12-05,33.380001068115234,34.0,32.56999969482422,32.939998626708984,30.577808380126953,1154100
2011-12-06,32.810001373291016,35.099998474121094,32.61000061035156,33.900001525878906,31.468976974487305,4092400
2011-12-07,33.59000015258789,34.70000076293945,33.310001373291016,34.220001220703125,31.766019821166992,1591400
2011-12-08,33.689998626708984,34.08000183105469,32.38999938964844,32.5,30.16936492919922,1515300
2011-12-09,32.599998474121094,34.40999984741211,32.59000015258789,33.54999923706055,31.14406967163086,1120900
2011-12-12,33.0099983215332,45.0,31.8700008392334,38.70000076293945,35.924747467041016,11567800
2011-12-13,38.72999954223633,39.900001525878906,38.43000030517578,38.70000076293945,35.924747467041016,5834600
2011-12-14,38.400001525878906,38.619998931884766,37.470001220703125,37.970001220703125,35.24711608886719,2537700
2011-12-15,38.720001220703125,39.59000015258789,38.29999923706055,38.68000030517578,35.90617752075195,1861900
2011-12-16,39.119998931884766,40.209999084472656,38.59000015258789,38.779998779296875,35.99900817871094,2211800
2011-12-19,39.040000915527344,39.93000030517578,37.90999984741211,38.130001068115234,35.3956298828125,1627800
2011-12-20,38.619998931884766,39.150001525878906,38.27000045776367,38.29999923706055,35.55342102050781,1487800
2011-12-21,38.349998474121094,39.77000045776367,38.279998779296875,38.880001068115234,36.09184646606445,1236200
2011-12-22,39.0099983215332,39.439998626708984,38.349998474121094,39.220001220703125,36.40745544433594,1085400
2011-12-23,39.119998931884766,39.58000183105469,39.0,39.56999969482422,36.732364654541016,609500
2011-12-27,39.5,39.849998474121094,39.2599983215332,39.59000015258789,36.75094223022461,599700
2011-12-28,39.380001068115234,39.65999984741211,38.43000030517578,38.630001068115234,35.85976791381836,650300
2011-12-29,38.9900016784668,39.529998779296875,38.79999923706055,39.13999938964844,36.33319854736328,788800
2011-12-30,38.93000030517578,39.54999923706055,38.90999984741211,39.349998474121094,36.52813720703125,509300
2012-01-03,40.2599983215332,40.529998779296875,39.58000183105469,39.68000030517578,36.834468841552734,1133600
2012-01-04,39.900001525878906,39.900001525878906,39.0,39.29999923706055,36.48170852661133,712900
2012-01-05,38.93000030517578,39.939998626708984,38.779998779296875,39.619998931884766,36.778770446777344,826900
2012-01-06,39.56999969482422,39.97999954223633,39.16999816894531,39.290000915527344,36.472434997558594,739600
