Date,Open,High,Low,Close,Adj Close,Volume
2011-11-01,51.768917083740234,52.49311828613281,51.26578903198242,51.77654266357422,37.181968688964844,15031682
2011-11-02,52.76755142211914,53.255435943603516,52.29491424560547,52.67607498168945,37.82795333862305,10156017
2011-11-03,53.19445037841797,53.94914245605469,52.56172561645508,53.743316650390625,38.594364166259766,12149546
2011-11-04,53.232566833496094,54.002506256103516,53.03436279296875,53.903404235839844,38.70933151245117,8212599
2011-11-07,53.99488067626953,54.787689208984375,53.69757843017578,54.566619873046875,39.185604095458984,7949978
2011-11-08,54.863922119140625,55.62623977661133,54.26169204711914,55.450904846191406,39.82062530517578,10131093
2011-11-09,53.98725891113281,54.673343658447266,53.285926818847656,53.529869079589844,38.441078186035156,12178668
2011-11-10,54.269317626953125,54.749576568603516,53.476505279541016,54.459896087646484,39.10895538330078,8220076
2011-11-11,55.100242614746094,55.48139953613281,54.87154769897461,54.99351501464844,39.4921760559082,8604431
2011-11-14,54.74195098876953,54.978271484375,54.231201171875,54.65809631347656,39.251285552978516,10844707
2011-11-15,54.55899429321289,55.267948150634766,54.44464874267578,54.87916946411133,39.41004943847656,8651130
2011-11-16,54.269317626953125,54.50563430786133,52.912391662597656,53.179203033447266,38.18926239013672,13159756
2011-11-17,53.072479248046875,54.04062271118164,52.5845947265625,53.02674102783203,38.079776763916016,11358929
2011-11-18,53.29355239868164,53.35453414916992,52.47787094116211,52.805667877197266,37.921016693115234,10538142
2011-11-21,52.066219329833984,52.7523078918457,51.738426208496094,52.485496520996094,37.69108200073242,10987693
2011-11-22,52.355899810791016,52.546478271484375,51.768917083740234,51.94424819946289,37.302406311035156,8898534
2011-11-23,51.288658142089844,51.654571533203125,51.021846771240234,51.021846771240234,36.640018463134766,11323511
2011-11-25,50.89225387573242,51.204803466796875,50.41199493408203,50.41961669921875,36.2075309753418,5497585
2011-11-28,51.89850997924805,52.04335021972656,50.838890075683594,51.281036376953125,36.826141357421875,13043663
2011-11-29,51.45636749267578,52.2110595703125,51.281036376953125,51.94424819946289,37.302406311035156,11096440
2011-11-30,53.38502883911133,54.406532287597656,53.369781494140625,54.36841583251953,39.043270111083984,15364877
2011-12-01,54.24644470214844,54.80293655395508,54.13972091674805,54.703834533691406,39.28413391113281,9337066
2011-12-02,55.1993408203125,55.74058532714844,54.76482009887695,55.30606460571289,39.71660614013672,14742038
2011-12-05,55.81681823730469,56.3351936340332,55.13835525512695,55.51189041137695,39.86441421508789,12112422
2011-12-06,55.580501556396484,55.877803802490234,55.29844284057617,55.29844284057617,39.71113967895508,11239032
2011-12-07,55.01638412475586,55.55763244628906,54.61997985839844,55.1993408203125,39.63996505737305,11222634
2011-12-08,54.93252944946289,55.13835525512695,53.97201156616211,54.13972091674805,38.8790283203125,9983123
2011-12-09,54.42177963256836,55.161224365234375,54.383663177490234,54.84867477416992,39.388145446777344,9268853
2011-12-12,54.23882293701172,54.42940139770508,53.17158126831055,53.72806930541992,38.583404541015625,9719584
2011-12-13,54.0787353515625,54.61997985839844,53.02674102783203,53.24781036376953,38.2385139465332,12212118
2011-12-14,52.920013427734375,53.32404327392578,51.959495544433594,52.23393249511719,37.510440826416016,12136428
2011-12-15,52.60746765136719,52.85140609741211,51.80703353881836,52.058597564697266,37.384525299072266,9276986
2011-12-16,52.67607498168945,52.68369674682617,51.82228088378906,52.142452239990234,37.444740295410156,22967493
2011-12-19,51.868019104003906,52.409263610839844,51.570716857910156,51.72317886352539,37.143646240234375,8296553
2011-12-20,52.77517318725586,53.362159729003906,52.698944091796875,53.19445037841797,38.20021057128906,8933559
2011-12-21,53.3316650390625,53.956764221191406,53.16395568847656,53.83479690551758,38.66005325317383,9004527
2011-12-22,53.91865158081055,54.81818389892578,53.819549560546875,54.68859100341797,39.273193359375,9878836
2011-12-23,54.79531478881836,55.22220993041992,54.749576568603516,55.2145881652832,39.65092086791992,5381754
2011-12-27,55.03163146972656,55.77870178222656,55.03163146972656,55.603370666503906,39.930118560791016,5836945
2011-12-28,55.603370666503906,55.73296356201172,54.69621276855469,54.749576568603516,39.316986083984375,6935833
2011-12-29,54.81818389892578,55.580501556396484,54.81818389892578,55.55000686645508,39.891780853271484,5944119
2011-12-30,55.5881233215332,55.801570892333984,55.428035736083984,55.55000686645508,39.891780853271484,6077397
2012-01-03,56.350440979003906,57.04414749145508,56.350440979003906,56.541019439697266,40.603450775146484,10172677
2012-01-04,56.3351936340332,56.48003387451172,55.85493469238281,56.274208068847656,40.411861419677734,7411094
2012-01-05,55.84730911254883,56.00739669799805,55.36705017089844,55.82444381713867,40.08887481689453,10276177
2012-01-06,55.99977493286133,56.03026580810547,55.3365592956543,55.38991928100586,39.77682113647461,7268372
2012-01-09,55.46615219116211,55.67959976196289,55.25270462036133,55.603370666503906,39.930118560791016,10997793
2012-01-10,56.068382263183594,56.274208068847656,55.725341796875,55.86255645751953,40.116233825683594,6925994
2012-01-11,55.55763244628906,55.67197799682617,54.84867477416992,54.89441680908203,39.42100143432617,9819280
2012-01-12,54.4675178527832,54.65809631347656,53.87290954589844,53.94152069091797,38.7366943359375,14941562
2012-01-13,53.659461975097656,54.04062271118164,53.40027618408203,53.62134552001953,38.506771087646484,12567089
2012-01-17,54.12447738647461,54.32267761230469,53.735694885253906,53.97201156616211,38.75859069824219,8332234
2012-01-18,54.04062271118164,54.680965423583984,53.743316650390625,54.50563430786133,39.14180374145508,9496186
